Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240923142302,0.0,1005.9357142857144,34.26142857142857,67.80285714285715,8402.679999999998,22.955714285714286
20240923143002,0.0,1005.963,33.583000000000006,71.765,7436.8330000000005,18.038999999999998
20240923144002,0.0,1005.9780000000001,33.487,73.999,10004.25,32.41199999999999
20240923145002,0.0,1005.9209999999999,33.1,76.19,8417.083999999999,23.686
20240923150002,0.0,1005.9960000000001,32.816,79.167,7209.999000000001,14.834
20240923151002,0.0,1006.0629999999999,32.964,79.41499999999999,6520.832,12.806999999999999
20240923152002,0.0,1006.0699999999999,32.581999999999994,82.855,6032.168,10.739
20240923153002,0.0,1006.2160000000001,31.748999999999995,88.71000000000001,3167.418,3.028
20240923154002,0.0,1006.3530000000001,30.325,99.502,2420.165,1.737
20240923155002,0.0,1006.449,28.131999999999998,100.0,2262.0,1.5550000000000002
20240923160002,0.0,1006.5020000000001,27.654000000000003,100.0,2338.832,1.7420000000000002
20240923161002,0.0,1006.574,27.409999999999997,100.0,2080.667,1.357
20240923162002,0.0,1006.6540000000001,27.612000000000002,100.0,1419.166,0.64
20240923163002,0.0,1006.667,27.745000000000005,100.0,1028.25,0.35200000000000004
20240923164002,0.0,1006.805,27.631999999999998,100.0,689.0,0.18
20240923165002,0.0,1006.848,27.656,100.0,708.5,0.193
20240923170002,0.0,1006.881,27.446999999999996,100.0,601.6659999999999,0.15500000000000003
20240923171002,0.0,1006.943,27.383999999999997,100.0,351.416,0.06400000000000002
20240923172002,0.0,1006.95,27.308,100.0,172.998,0.020999999999999998
20240923173002,0.0,1006.9470000000001,27.198,100.0,126.915,0.009999999999999998
20240923174002,0.0,1007.027,27.201999999999998,100.0,45.334,0.0
20240923175002,0.0,1007.09,27.05,100.0,20.83,0.0
20240924053202,0.0,1007.03125,25.67125,100.0,57.91625,0.00125
20240924054002,0.0,1007.0810000000001,25.675,100.0,278.75100000000003,0.057999999999999996
20240924055002,0.0,1007.207,25.709000000000003,100.0,749.917,0.26999999999999996
20240924060002,0.0,1007.2460000000001,25.769,100.0,1540.583,0.9490000000000002
20240924061002,0.0,1007.3329999999999,25.907,100.0,3873.333,8.725999999999999
20240924062002,0.0,1007.3800000000001,26.272,100.0,5722.084000000001,15.974
