Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240916163407,0.0,999.8633333333333,32.81333333333333,100.0,7666.736666666667,10.378333333333332
20240916164007,0.0,999.9649999999999,32.527,100.0,7015.666,8.925
20240916165007,0.0,1000.107,32.091,100.0,4941.833,4.721
20240916170007,0.0,1000.1790000000001,31.589999999999996,100.0,4695.8330000000005,4.258000000000001
20240916171007,0.0,1000.408,31.076999999999998,100.0,3216.665,2.1260000000000003
20240916172007,0.0,1000.5629999999999,30.145,100.0,2551.25,1.3969999999999998
20240916173007,0.0,1000.515,29.043,100.0,1847.4989999999998,0.8790000000000001
20240916174007,0.0,1000.7800000000001,28.227000000000004,100.0,846.582,0.281
20240916175007,0.0,1001.0139999999999,28.212,100.0,238.83500000000004,0.052000000000000005
20240916180007,0.0,1001.2940000000001,28.284,100.0,35.668000000000006,0.0
20240917052407,0.0,1003.7999999999998,25.581666666666667,100.0,48.195,0.0016666666666666668
20240917053007,0.0,1003.8019999999999,25.549,100.0,248.00100000000003,0.031
20240917054007,0.0,1003.7699999999999,25.178,100.0,866.917,0.191
20240917055007,0.0,1003.7729999999999,25.055,100.0,1949.0010000000002,0.732
20240917060007,0.0,1003.6899999999999,25.098999999999997,100.0,3146.0,1.5779999999999998
20240917061007,0.0,1003.6,25.106,100.0,4220.001,2.4799999999999995
20240917062007,0.0,1003.6800000000001,25.208,100.0,5172.418000000001,3.5170000000000003
20240917063007,0.0,1003.716,25.277,100.0,6161.250999999999,4.788
20240917064007,0.0,1003.751,25.52,100.0,15900.333000000002,6.562
20240917065007,0.0,1003.6959999999999,27.770999999999997,100.0,32425.082000000002,177.24300000000002
20240917070007,0.0,1003.6700000000001,30.371,100.0,39472.206000000006,282.444
20240917071007,0.0,1003.6830000000002,31.862000000000002,100.0,45658.952999999994,372.27900000000005
20240917072007,0.0,1003.7279999999998,32.895,100.0,52175.135,471.4040000000001
